DAUID,DGUID,LANDAREA,PRUID,X,Y
35200569,2021S051235200569,0.0671,35,633952.839185486,4838467.434172850
35200570,2021S051235200570,0.0492,35,634219.911623772,4838553.427714270
35200571,2021S051235200571,0.063,35,634311.694290229,4838363.718958030
35200572,2021S051235200572,0.0564,35,634462.937420115,4838630.230650920
35200573,2021S051235200573,0.0636,35,634579.784718225,4838504.991946860
35200574,2021S051235200574,0.0634,35,634427.037645049,4838835.965037730
35200575,2021S051235200575,0.1756,35,634686.396497988,4838944.257374540
35200576,2021S051235200576,0.1321,35,635010.033837228,4838782.531459320
35200577,2021S051235200577,0.0624,35,634812.634953263,4838523.128929260
35200578,2021S051235200578,0.0411,35,634865.852925581,4838358.246446660
35200579,2021S051235200579,0.0839,35,634930.097497058,4838158.846127900
35200580,2021S051235200580,0.0515,35,634632.173112941,4838234.490303220
35200581,2021S051235200581,0.0423,35,634694.547501015,4838036.829322150
35200582,2021S051235200582,0.0897,35,634451.335679759,4838079.144048820
35200583,2021S051235200583,0.0762,35,634658.330624479,4837833.086597840
35200584,2021S051235200584,0.0615,35,634619.540270487,4837613.294543090
35200585,2021S051235200585,0.0402,35,634834.777367234,4837669.925561860
35200586,2021S051235200586,0.0546,35,634957.833766578,4837805.529976150
35200587,2021S051235200587,0.0676,35,635100.363121491,4837850.738441740
35200588,2021S051235200588,0.0971,35,635291.044637850,4837877.568702690
35200589,2021S051235200589,0.0666,35,635454.461244447,4837961.653654200
35200590,2021S051235200590,0.0462,35,635608.031899278,4837978.123246210
35200591,2021S051235200591,0.0775,35,635720.146817705,4838102.135665200
35200593,2021S051235200593,0.0563,35,635928.621880601,4838180.884631290
35200594,2021S051235200594,0.0978,35,636279.566299396,4838181.920485750
35200595,2021S051235200595,0.0444,35,636202.903227706,4838245.367632120
35200596,2021S051235200596,0.1045,35,636342.025733300,4838468.452974220
35200597,2021S051235200597,0.0449,35,636499.553300985,4838330.765753270
35200598,2021S051235200598,0.0713,35,636774.161963042,4838471.157022540
35200599,2021S051235200599,0.072,35,636658.492997675,4838690.520435240
35200600,2021S051235200600,0.0498,35,636505.354099279,4838762.251158070
35200601,2021S051235200601,0.0569,35,636533.522242409,4838898.014075180
35200602,2021S051235200602,0.0641,35,636222.299963851,4838766.624249990
35200603,2021S051235200603,0.0878,35,636060.927123265,4838808.879761580
35200604,2021S051235200604,0.068,35,635863.439336188,4838948.795490070
35200605,2021S051235200605,0.0731,35,635741.895526887,4838798.439811300
35200606,2021S051235200606,0.0476,35,635982.527175913,4838596.581035320
35200610,2021S051235200610,0.0339,35,635316.201640957,4838639.152773730
35200611,2021S051235200611,0.0725,35,635241.839487300,4838821.218095320
35200612,2021S051235200612,0.0769,35,635499.188034429,4838830.032535630
35200639,2021S051235200639,0.0795,35,638093.456916338,4839378.215582600
35200640,2021S051235200640,0.1027,35,638316.552700446,4839223.732690590
35200641,2021S051235200641,0.0285,35,637984.729566427,4839115.343951550
35200642,2021S051235200642,0.1417,35,638264.883720206,4838985.840341250
35200643,2021S051235200643,0.1322,35,637747.828833483,4838986.464035580
35200644,2021S051235200644,0.3131,35,638467.989112362,4838761.599650720
35200645,2021S051235200645,0.0787,35,638535.002273574,4838534.823674880
35200646,2021S051235200646,0.0747,35,638311.647899421,4838213.855550780
35200647,2021S051235200647,0.0791,35,638544.219760178,4838159.441848780
35200648,2021S051235200648,0.0389,35,638388.799273482,4837966.567790720
35200649,2021S051235200649,0.0665,35,638150.618182979,4837964.946244640
35200650,2021S051235200650,0.0943,35,638017.679164739,4838106.180026490
35200651,2021S051235200651,0.076,35,637953.595891445,4838363.926347680
35200652,2021S051235200652,0.075,35,637791.576666247,4838020.271607470
35200653,2021S051235200653,0.0457,35,637683.714142163,4838285.081274250
35200654,2021S051235200654,0.321,35,637506.230372405,4838453.848865470
35200655,2021S051235200655,0.0869,35,637509.074493111,4838117.800743700
35200656,2021S051235200656,0.0404,35,637705.811693830,4837864.045457250
35200657,2021S051235200657,0.0994,35,637387.021765211,4837821.602900990
35200658,2021S051235200658,0.199,35,637606.038912715,4837513.685908350
35200659,2021S051235200659,0.0773,35,637335.807122115,4837415.977132230
35200660,2021S051235200660,0.1445,35,637144.815702093,4837320.989106140
35200661,2021S051235200661,0.0316,35,636938.056972766,4837549.859342090
35200662,2021S051235200662,0.0556,35,636851.392335852,4837326.022798050
35200663,2021S051235200663,0.0332,35,636952.207665656,4837233.278326900
35200664,2021S051235200664,0.0767,35,637060.549925253,4836894.069339570
35200665,2021S051235200665,0.0976,35,636893.779003074,4836841.355790930
35200666,2021S051235200666,0.0874,35,636682.353739014,4836884.927012010
35200667,2021S051235200667,0.0459,35,636640.528339753,4836732.539542000
35200668,2021S051235200668,0.0311,35,636582.919884587,4836646.981831940
35200669,2021S051235200669,0.0338,35,636488.520638608,4836627.686307340
35200670,2021S051235200670,0.0522,35,636363.775807517,4836680.870092710
35200671,2021S051235200671,0.0445,35,636283.061779300,4836591.303196130
35200672,2021S051235200672,0.0461,35,636181.224500501,4836446.446317340
35200673,2021S051235200673,0.0319,35,636092.205641670,4836664.183792770
35200674,2021S051235200674,0.1143,35,635885.283703106,4836395.569882610
35200675,2021S051235200675,0.091,35,635681.124143710,4836666.946585540
35200676,2021S051235200676,0.0853,35,635793.129957821,4836815.291068650
35200677,2021S051235200677,0.0581,35,635879.946018133,4837134.417708210
35200678,2021S051235200678,0.2059,35,636119.627428326,4836986.129566800
35200679,2021S051235200679,0.0568,35,636010.947890624,4837360.590128170
35200680,2021S051235200680,0.0752,35,636176.066272684,4837499.587705790
35200681,2021S051235200681,0.0583,35,636013.487975166,4837705.148513760
35200682,2021S051235200682,0.0484,35,635829.775872314,4837567.271529740
35200683,2021S051235200683,0.1501,35,635611.648540152,4837513.752684250
35200686,2021S051235200686,0.1128,35,635192.249338537,4837258.641671720
35200687,2021S051235200687,0.0418,35,635370.982938080,4837012.518261600
35200688,2021S051235200688,0.0685,35,635167.824506920,4836968.016277820
35200689,2021S051235200689,0.0294,35,635019.295427179,4836950.458141390
35200690,2021S051235200690,0.0311,35,634940.783337742,4836924.397441100
35200691,2021S051235200691,0.0296,35,634862.008256676,4836897.080478680
35200692,2021S051235200692,0.0342,35,634778.166995511,4836870.914704750
35200693,2021S051235200693,0.0441,35,634656.056454836,4836745.374716090
35200694,2021S051235200694,0.0857,35,634472.716838763,4836919.975202250
35200695,2021S051235200695,0.0642,35,634437.781552581,4836725.796559400
35200696,2021S051235200696,0.0575,35,634241.288397645,4836643.771614300
35200697,2021S051235200697,0.0338,35,634308.633236015,4836442.293558930
35200698,2021S051235200698,0.0435,35,634366.708896298,4836272.214012410
35200699,2021S051235200699,0.0346,35,634191.169391105,4836278.688357210
35200700,2021S051235200700,0.0241,35,634109.423497035,4836305.722553490
35200701,2021S051235200701,0.0413,35,633980.185240900,4836172.296658360
35200702,2021S051235200702,0.0683,35,633834.659525254,4836283.738671540
35200703,2021S051235200703,0.0992,35,633958.312014316,4836525.906629480
35200704,2021S051235200704,0.0631,35,633871.278688550,4836688.439895580
35200705,2021S051235200705,0.0696,35,633762.972596526,4836872.967120720
35200706,2021S051235200706,0.0635,35,633524.320236697,4836658.726782510
35200707,2021S051235200707,0.038,35,633452.808275527,4836778.955238980
35200708,2021S051235200708,0.1538,35,633308.620004029,4837051.760653290
35200709,2021S051235200709,0.052,35,633440.126317557,4837136.659293130
35200710,2021S051235200710,0.0552,35,633357.673804517,4837388.951917850
35200711,2021S051235200711,0.0668,35,633684.710185532,4837348.020997090
35200712,2021S051235200712,0.0715,35,633631.770707761,4837515.063277700
35200713,2021S051235200713,0.0385,35,633970.871488677,4837391.674824870
35200714,2021S051235200714,0.0442,35,634088.976955619,4837245.969296800
35200715,2021S051235200715,0.0409,35,634175.785504894,4837116.961214670
35200716,2021S051235200716,0.0359,35,634129.016272345,4837008.156766470
35200717,2021S051235200717,0.0453,35,633933.318774700,4837081.296735320
35200718,2021S051235200718,0.0898,35,633732.235435535,4837108.351442030
35200719,2021S051235200719,0.3173,35,634308.440556876,4837352.120018060
35200720,2021S051235200720,0.0649,35,634142.481674662,4837708.205552490
35200724,2021S051235200724,0.0664,35,634016.681063501,4838271.633566100
35200725,2021S051235200725,0.0693,35,633683.476990919,4838179.139570130
35200726,2021S051235200726,0.0493,35,633605.315645122,4838338.699866440
35200727,2021S051235200727,0.0789,35,633604.618491756,4838513.325824320
35200728,2021S051235200728,0.075,35,633439.566761984,4838657.915447080
35200729,2021S051235200729,0.0486,35,633282.227102804,4838438.679611950
35200730,2021S051235200730,0.0446,35,633341.208552237,4838270.539411280
35200731,2021S051235200731,0.0514,35,633389.188495401,4838092.733144340
35200732,2021S051235200732,0.0808,35,633132.776387193,4838173.867419330
35200733,2021S051235200733,0.0437,35,632963.817895431,4837991.598560610
35200734,2021S051235200734,0.0436,35,632920.798254484,4838193.147944220
35200735,2021S051235200735,0.0557,35,632733.140545734,4838203.978321290
35200736,2021S051235200736,0.0339,35,632711.303805753,4837933.522335500
35200737,2021S051235200737,0.0724,35,632562.828651486,4838072.141439620
35200738,2021S051235200738,0.0495,35,632508.585335806,4837817.329200780
35200739,2021S051235200739,0.0621,35,632346.130277217,4837616.400406580
35200740,2021S051235200740,0.0807,35,632586.528232941,4837523.201835240
35200741,2021S051235200741,0.0816,35,632363.863303553,4837345.030019320
35200744,2021S051235200744,0.2069,35,632080.818852487,4837523.729833010
35200745,2021S051235200745,0.3001,35,632065.900654097,4838000.735587940
35200746,2021S051235200746,1.4614,35,631898.468199985,4839074.452567740
35200747,2021S051235200747,0.5005,35,631382.074024861,4838019.297185340
35200748,2021S051235200748,0.111,35,631142.605832714,4838494.994326260
35200749,2021S051235200749,0.1115,35,630927.904419523,4838217.367451780
35200750,2021S051235200750,0.1278,35,630978.691477767,4837977.813080510
35200751,2021S051235200751,0.2882,35,630625.151077088,4837842.637883160
35200752,2021S051235200752,0.1401,35,630769.831317695,4837447.700077450
35200753,2021S051235200753,0.1923,35,630384.252940544,4837328.152149800
35200754,2021S051235200754,0.1907,35,630627.949154345,4837043.812146670
35200755,2021S051235200755,0.0251,35,630724.737229030,4836787.987352470
35200756,2021S051235200756,0.0211,35,630769.376553337,4836683.066080660
35200757,2021S051235200757,0.0762,35,630741.385150952,4836535.934581620
35200768,2021S051235200768,0.0226,35,631064.671515075,4835860.592383870
35200769,2021S051235200769,0.0238,35,631053.312812241,4836013.288146750
35200770,2021S051235200770,0.0346,35,631142.292018854,4835977.498687420
35200771,2021S051235200771,0.0335,35,631242.244327950,4835941.384296460
35200772,2021S051235200772,0.0423,35,631280.381524650,4836084.664797960
35200774,2021S051235200774,0.0369,35,631378.982419039,4836199.116752610
35200783,2021S051235200783,0.0208,35,630865.418927821,4836383.983874800
35200791,2021S051235200791,0.136,35,631298.381252657,4836900.630284140
35200792,2021S051235200792,0.5279,35,631820.988308631,4836635.868071390
35200794,2021S051235200794,0.0668,35,631607.933119950,4836220.283640310
35200795,2021S051235200795,0.0567,35,631829.634068984,4836292.122338560
35200796,2021S051235200796,0.0472,35,631799.897381503,4836058.333530950
35200797,2021S051235200797,0.0554,35,631680.767881963,4835912.434296610
35200798,2021S051235200798,0.0477,35,631797.140663774,4835741.753100230
35200801,2021S051235200801,0.0372,35,631849.927794701,4835454.250612190
35200802,2021S051235200802,0.0623,35,632050.363860537,4835594.118191200
35200803,2021S051235200803,0.031,35,632218.831259882,4835713.369458040
35200804,2021S051235200804,0.0249,35,632276.083581621,4835589.959087910
35200805,2021S051235200805,0.0981,35,632202.322898460,4835357.825618170
35200806,2021S051235200806,0.1112,35,632516.799285373,4835340.405787830
35200807,2021S051235200807,0.0258,35,632372.810752366,4835257.386275990
35200808,2021S051235200808,0.0384,35,632185.247459792,4835107.547551140
35200809,2021S051235200809,0.0231,35,632013.753825961,4835061.367123550
35200810,2021S051235200810,0.0221,35,631987.464787050,4835246.856296810
35200811,2021S051235200811,0.0618,35,631884.039904626,4835194.455807890
35200812,2021S051235200812,0.0519,35,631700.369959782,4835149.938676390
35200813,2021S051235200813,0.0326,35,631585.936170553,4835181.213119320
35200814,2021S051235200814,0.0325,35,631450.974676712,4835111.156691660
35200815,2021S051235200815,0.0285,35,631334.024487013,4835082.068638200
35200821,2021S051235200821,0.0336,35,631103.900757736,4834591.124742340
35200822,2021S051235200822,0.0759,35,631182.391025782,4834342.547269540
35200826,2021S051235200826,0.0149,35,631404.523994285,4834178.620223360
35200827,2021S051235200827,0.0163,35,631500.546384577,4834212.729925420
35200828,2021S051235200828,0.0159,35,631598.269412761,4834246.554691620
35200829,2021S051235200829,0.0159,35,631693.795320593,4834280.183354880
35200831,2021S051235200831,0.0176,35,631874.063100638,4834142.368140180
35200832,2021S051235200832,0.3066,35,631870.422626004,4833835.966583680
35200833,2021S051235200833,0.0869,35,631569.759637294,4834007.298012450
35200855,2021S051235200855,0.4727,35,630473.876281867,4834114.946647720
35200859,2021S051235200859,0.0294,35,629765.093921435,4834385.254739060
35200860,2021S051235200860,0.0285,35,629635.018638482,4834287.137666950
35200861,2021S051235200861,0.0611,35,629637.711731751,4834563.550892640
35200862,2021S051235200862,0.0346,35,629488.140552658,4834416.988958330
35200863,2021S051235200863,0.0333,35,629409.341634645,4834578.660336930
35200864,2021S051235200864,0.0813,35,629358.662193700,4834325.804433520
35200865,2021S051235200865,0.0322,35,629228.855998432,4834271.802772530
35200866,2021S051235200866,0.0378,35,629138.029367075,4834261.621348950
35200867,2021S051235200867,0.035,35,628980.425215326,4834354.441801090
35200868,2021S051235200868,0.033,35,629014.424817058,4834073.975491820
35200869,2021S051235200869,0.0477,35,628798.465225119,4834072.831471930
35200870,2021S051235200870,0.1478,35,629053.699919119,4833906.923778530
35200876,2021S051235200876,0.0608,35,628326.347570826,4833560.695433710
35200877,2021S051235200877,0.0436,35,628398.225680788,4833750.756813520
35200878,2021S051235200878,0.0136,35,628204.986304181,4833710.849032800
35200879,2021S051235200879,0.0405,35,628219.671609848,4833896.194010740
35200880,2021S051235200880,0.0344,35,628056.849846382,4834036.858179770
35200881,2021S051235200881,0.0337,35,628095.453845253,4834181.086038120
35200882,2021S051235200882,0.0235,35,628182.171070491,4834166.775750940
35200883,2021S051235200883,0.0407,35,628256.336871980,4834193.251640810
35200884,2021S051235200884,0.0415,35,628354.110258925,4834224.066262210
35200885,2021S051235200885,0.041,35,628452.952435868,4834254.445658110
35200886,2021S051235200886,0.0613,35,628557.482682660,4834202.015729390
35200887,2021S051235200887,0.0521,35,628479.560486173,4833936.214501250
